grid_row_id,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,choice_binary,patch_layer,prompt_len,question_mark_token_idx,question_mark_token_text,sentence_period_token_idx,sentence_period_token_text,baseline_candidate_immediate_text,baseline_candidate_delayed_text,baseline_immediate_sum_logprob,baseline_immediate_avg_logprob,baseline_immediate_token_count,baseline_delayed_sum_logprob,baseline_delayed_avg_logprob,baseline_delayed_token_count,baseline_delayed_minus_immediate_sum_logprob,baseline_delayed_minus_immediate_avg_logprob,baseline_forced_choice_prefers_delayed_sum,baseline_forced_choice_prefers_delayed_avg,baseline_forced_choice_p_delayed_from_sum,baseline_forced_choice_patch_applied
scale=1.4|mult=5|t=365 days|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 365 days. What should I choose? Answer in just a few words.,Take the 700$ in 365 days.,Take the 700$ in 365 days.,False,y_later,1.0,40,49,32,?,39,.,140$ now,700$ in 365 days,-8.35634994506836,-1.6712700128555298,5,-4.122905731201172,-0.4122905731201172,10,4.2334442138671875,1.2589794397354126,1.0,1.0,0.9857049565788221,False
scale=1.4|mult=5|t=3650 days|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,False,x_now,0.0,40,50,33,?,40,.,140$ now,700$ in 3650 days,-7.178799629211426,-1.4357599020004272,5,-5.140691757202148,-0.46733564138412476,11,2.0381078720092773,0.9684242606163025,1.0,1.0,0.8847404590386279,False
scale=1.4|mult=5|t=7 days|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 7 days. What should I choose? Answer in just a few words.,Take the 700$ in 7 days.,Take the 700$ in 7 days.,False,y_later,1.0,40,47,30,?,37,.,140$ now,700$ in 7 days,-9.70627498626709,-1.94125497341156,5,-1.4817633628845215,-0.18522042036056519,8,8.224511623382568,1.7560345530509949,1.0,1.0,0.9997320686027628,False
scale=1.4|mult=5|t=730 days|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 730 days. What should I choose? Answer in just a few words.,Take the 700$ in 730 days.,Take the 700$ in 730 days.,False,y_later,1.0,40,49,32,?,39,.,140$ now,700$ in 730 days,-8.446288108825684,-1.6892576217651367,5,-4.145735740661621,-0.4145735800266266,10,4.3005523681640625,1.2746840417385101,1.0,1.0,0.98662037572928,False
scale=1.4|mult=5|t=8 hours|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 8 hours. What should I choose? Answer in just a few words.,Take the 700$ in 8 hours.,Take the 700$ in 8 hours.,False,y_later,1.0,40,47,30,?,37,.,140$ now,700$ in 8 hours,-9.686299324035645,-1.9372599124908447,5,-3.2471156120300293,-0.40588945150375366,8,6.439183712005615,1.531370460987091,1.0,1.0,0.9984048382661682,False
scale=1.4|mult=5|t=90 days|repeat=1,1.4,1.4,100,100,500,500,140,140,700.0,700,5.0,5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 700$ in 90 days. What should I choose? Answer in just a few words.,Take the 700$ in 90 days.,Take the 700$ in 90 days.,False,y_later,1.0,40,48,31,?,38,.,140$ now,700$ in 90 days,-8.570552825927734,-1.7141106128692627,5,-3.155007839202881,-0.3505564332008362,9,5.4155449867248535,1.3635541796684265,1.0,1.0,0.9955727738490338,False
scale=1.4|mult=10|t=1 day|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 1 day. What should I choose? Answer in just a few words.,Take the 1400$ in 1 day.,Take the 1400$ in 1 day.,False,y_later,1.0,40,48,31,?,38,.,140$ now,1400$ in 1 day,-9.988120079040527,-1.9976240396499634,5,-2.9257960319519043,-0.3250884413719177,9,7.062324047088623,1.6725355982780457,1.0,1.0,0.9991439488807272,False
scale=1.4|mult=10|t=1 hour|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 1 hour. What should I choose? Answer in just a few words.,Take the $1400 in 1 hour.,Take the $1400 in 1 hour.,False,y_later,1.0,40,48,31,?,38,.,140$ now,1400$ in 1 hour,-10.321255683898926,-2.064251184463501,5,-3.03961443901062,-0.3377349376678467,9,7.281641244888306,1.7265162467956543,1.0,1.0,0.9993124177255497,False
scale=1.4|mult=10|t=1095 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 1095 days. What should I choose? Answer in just a few words.,Take the $1400 in 1095 days.,Take the $1400 in 1095 days.,False,y_later,1.0,40,51,34,?,41,.,140$ now,1400$ in 1095 days,-8.16781234741211,-1.633562445640564,5,-2.6683285236358643,-0.22236071527004242,12,5.499483823776245,1.4112017303705215,1.0,1.0,0.9959277693910664,False
scale=1.4|mult=10|t=1825 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 1825 days. What should I choose? Answer in just a few words.,Take the $1400 in 1825 days.,Take the $1400 in 1825 days.,False,y_later,1.0,40,51,34,?,41,.,140$ now,1400$ in 1825 days,-7.541279315948486,-1.5082558393478394,5,-2.6517868041992188,-0.22098223865032196,12,4.889492511749268,1.2872736006975174,1.0,1.0,0.9925309658012366,False
scale=1.4|mult=10|t=2 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 2 days. What should I choose? Answer in just a few words.,Choose 1400$ in 2 days.,Choose 1400$ in 2 days.,False,y_later,1.0,40,48,31,?,38,.,140$ now,1400$ in 2 days,-9.82102108001709,-1.96420419216156,5,-2.4612066745758057,-0.27346742153167725,9,7.359814405441284,1.6907367706298828,1.0,1.0,0.9993640880957975,False
scale=1.4|mult=10|t=30 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 30 days. What should I choose? Answer in just a few words.,Choose 1400$ in 30 days.,Choose 1400$ in 30 days.,False,y_later,1.0,40,49,32,?,39,.,140$ now,1400$ in 30 days,-9.352445602416992,-1.8704891204833984,5,-1.289825677871704,-0.1289825737476349,10,8.062619924545288,1.7415065467357635,1.0,1.0,0.9996849990726253,False
scale=1.4|mult=10|t=365 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 365 days. What should I choose? Answer in just a few words.,Take the $1400 in 365 days.,Take the $1400 in 365 days.,False,y_later,1.0,40,50,33,?,40,.,140$ now,1400$ in 365 days,-10.077351570129395,-2.015470266342163,5,-2.8746325969696045,-0.261330246925354,11,7.20271897315979,1.754140019416809,1.0,1.0,0.9992559953362966,False
scale=1.4|mult=10|t=3650 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 3650 days. What should I choose? Answer in just a few words.,Take the $140 now.,Take the $140 now.,False,x_now,0.0,40,51,34,?,41,.,140$ now,1400$ in 3650 days,-6.6782684326171875,-1.3356536626815796,5,-4.179263591766357,-0.3482719659805298,12,2.49900484085083,0.9873816967010498,1.0,1.0,0.924072026170434,False
scale=1.4|mult=10|t=7 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 7 days. What should I choose? Answer in just a few words.,Take the 1400$ in 7 days.,Take the 1400$ in 7 days.,False,y_later,1.0,40,48,31,?,38,.,140$ now,1400$ in 7 days,-9.112911224365234,-1.8225822448730469,5,-1.6438591480255127,-0.18265101313591003,9,7.469052076339722,1.6399312317371368,1.0,1.0,0.999429856447576,False
scale=1.4|mult=10|t=730 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 730 days. What should I choose? Answer in just a few words.,Take the $1400 in 730 days.,Take the $1400 in 730 days.,False,y_later,1.0,40,50,33,?,40,.,140$ now,1400$ in 730 days,-7.403892517089844,-1.4807785749435425,5,-3.2167680263519287,-0.2924334704875946,11,4.187124490737915,1.1883451044559479,1.0,1.0,0.9850373798813438,False
scale=1.4|mult=10|t=8 hours|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 8 hours. What should I choose? Answer in just a few words.,Take the 1400$ in 8 hours.,Take the 1400$ in 8 hours.,False,y_later,1.0,40,48,31,?,38,.,140$ now,1400$ in 8 hours,-9.931513786315918,-1.9863027334213257,5,-2.446979522705078,-0.2718866169452667,9,7.48453426361084,1.714416116476059,1.0,1.0,0.9994386106196746,False
scale=1.4|mult=10|t=90 days|repeat=1,1.4,1.4,100,100,1000,1000,140,140,1400.0,1400,10.0,10,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 1400$ in 90 days. What should I choose? Answer in just a few words.,Take the $1400 in 90 days.,Take the $1400 in 90 days.,False,y_later,1.0,40,49,32,?,39,.,140$ now,1400$ in 90 days,-9.289448738098145,-1.8578897714614868,5,-1.7112810611724854,-0.17112810909748077,10,7.578167676925659,1.686761662364006,1.0,1.0,0.9994887639023048,False
scale=1.4|mult=100|t=1 day|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1 day. What should I choose? Answer in just a few words.,Choose 14000$ in 1 day.,Choose 14000$ in 1 day.,False,y_later,1.0,40,49,32,?,39,.,140$ now,14000$ in 1 day,-11.97585678100586,-2.3951714038848877,5,-4.274333953857422,-0.42743340134620667,10,7.7015228271484375,1.967738002538681,1.0,1.0,0.9995480662063541,False
scale=1.4|mult=100|t=1 hour|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1 hour. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1 hour.","Choose 14,000$ in 1 hour.",False,y_later,1.0,40,49,32,?,39,.,140$ now,14000$ in 1 hour,-12.868234634399414,-2.5736470222473145,5,-5.118215084075928,-0.5118215084075928,10,7.750019550323486,2.0618255138397217,1.0,1.0,0.9995694513324992,False
scale=1.4|mult=100|t=1095 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.","Choose 14,000$ in 1095 days.",False,y_later,1.0,40,52,35,?,42,.,140$ now,14000$ in 1095 days,-11.083820343017578,-2.216764211654663,5,-4.195120811462402,-0.3227016031742096,13,6.888699531555176,1.8940626084804535,1.0,1.0,0.9989817993223421,False
scale=1.4|mult=100|t=1825 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 14000$ in 1825 days.,False,y_later,1.0,40,52,35,?,42,.,140$ now,14000$ in 1825 days,-10.220221519470215,-2.044044256210327,5,-4.362765789031982,-0.33559736609458923,13,5.857455730438232,1.708446890115738,1.0,1.0,0.9971496405217233,False
scale=1.4|mult=100|t=2 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 2 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 2 days.","Choose 14,000$ in 2 days.",False,y_later,1.0,40,49,32,?,39,.,140$ now,14000$ in 2 days,-11.559284210205078,-2.311856985092163,5,-4.8415350914001465,-0.48415350914001465,10,6.717749118804932,1.8277034759521484,1.0,1.0,0.9987922034895694,False
scale=1.4|mult=100|t=30 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 30 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 30 days.","Choose 14,000$ in 30 days.",False,y_later,1.0,40,50,33,?,40,.,140$ now,14000$ in 30 days,-12.085092544555664,-2.4170186519622803,5,-4.038659572601318,-0.3671508729457855,11,8.046432971954346,2.0498677790164948,1.0,1.0,0.9996798603217542,False
scale=1.4|mult=100|t=365 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.","Choose 14,000$ in 365 days.",False,y_later,1.0,40,51,34,?,41,.,140$ now,14000$ in 365 days,-11.63237190246582,-2.32647442817688,5,-4.414893627166748,-0.3679078221321106,12,7.217478275299072,1.9585666060447693,1.0,1.0,0.9992668876960789,False
scale=1.4|mult=100|t=3650 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 14000$ in 3650 days.,False,y_later,1.0,40,52,35,?,42,.,140$ now,14000$ in 3650 days,-7.697891712188721,-1.5395783185958862,5,-3.200373649597168,-0.24618259072303772,13,4.497518062591553,1.2933957278728485,1.0,1.0,0.988986055308836,False
scale=1.4|mult=100|t=7 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 7 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 7 days.","Choose 14,000$ in 7 days.",False,y_later,1.0,40,49,32,?,39,.,140$ now,14000$ in 7 days,-11.411027908325195,-2.282205581665039,5,-3.8494045734405518,-0.3849404752254486,10,7.5616233348846436,1.8972651064395905,1.0,1.0,0.9994802399161619,False
scale=1.4|mult=100|t=730 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 14000$ in 730 days.,False,y_later,1.0,40,51,34,?,41,.,140$ now,14000$ in 730 days,-9.208393096923828,-1.8416786193847656,5,-3.647264242172241,-0.30393868684768677,12,5.561128854751587,1.5377399325370789,1.0,1.0,0.9961702889325351,False
scale=1.4|mult=100|t=8 hours|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 8 hours. What should I choose? Answer in just a few words.,Choose 14000$ in 8 hours.,Choose 14000$ in 8 hours.,False,y_later,1.0,40,49,32,?,39,.,140$ now,14000$ in 8 hours,-10.75352954864502,-2.1507060527801514,5,-4.458970546722412,-0.44589707255363464,10,6.294559001922607,1.7048089802265167,1.0,1.0,0.9981570792889589,False
scale=1.4|mult=100|t=90 days|repeat=1,1.4,1.4,100,100,10000,10000,140,140,14000.0,14000,100.0,100,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 140$ now or 14000$ in 90 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 90 days.","Choose 14,000$ in 90 days.",False,y_later,1.0,40,50,33,?,40,.,140$ now,14000$ in 90 days,-12.079586029052734,-2.415917158126831,5,-4.377131462097168,-0.39792105555534363,11,7.702454566955566,2.0179961025714874,1.0,1.0,0.9995484869049134,False
scale=2|mult=1|t=1 day|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1 day. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,200$ now,200$ in 1 day,-8.511368751525879,-1.7022737264633179,5,-16.064847946166992,-2.008105993270874,8,-7.553479194641113,-0.30583226680755615,0.0,0.0,0.0005240081396288744,False
scale=2|mult=1|t=1 hour|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1 hour. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,200$ now,200$ in 1 hour,-8.347661972045898,-1.6695324182510376,5,-15.710298538208008,-1.963787317276001,8,-7.362636566162109,-0.2942548990249634,0.0,0.0,0.000634120925031086,False
scale=2|mult=1|t=1095 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1095 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,0.0,40,50,33,?,40,.,200$ now,200$ in 1095 days,-9.504366874694824,-1.9008734226226807,5,-19.510570526123047,-1.7736883163452148,11,-10.006203651428223,0.12718510627746582,0.0,1.0,4.5117120587979565e-05,False
scale=2|mult=1|t=1825 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 1825 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,0.0,40,50,33,?,40,.,200$ now,200$ in 1825 days,-9.285017013549805,-1.8570034503936768,5,-19.036766052246094,-1.7306151390075684,11,-9.751749038696289,0.1263883113861084,0.0,1.0,5.818940701778679e-05,False
scale=2|mult=1|t=2 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 2 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,0.0,40,47,30,?,37,.,200$ now,200$ in 2 days,-8.336917877197266,-1.6673835515975952,5,-16.79206085205078,-2.0990076065063477,8,-8.455142974853516,-0.43162405490875244,0.0,0.0,0.0002127578793723099,False
scale=2|mult=1|t=30 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 30 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,0.0,40,48,31,?,38,.,200$ now,200$ in 30 days,-6.650481224060059,-1.3300962448120117,5,-15.182291030883789,-1.686921238899231,9,-8.53180980682373,-0.35682499408721924,0.0,0.0,0.00019705909780812228,False
scale=2|mult=1|t=365 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 365 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,0.0,40,49,32,?,39,.,200$ now,200$ in 365 days,-9.31529426574707,-1.8630589246749878,5,-20.976625442504883,-2.0976626873016357,10,-11.661331176757812,-0.23460376262664795,0.0,0.0,8.620738556647093e-06,False
scale=2|mult=1|t=3650 days|repeat=1,2.0,2,100,100,100,100,200,200,200.0,200,1.0,1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 200$ now or 200$ in 3650 days. What should I choose? Answer in just a few words.,Take the 200$ now.,Take the 200$ now.,False,x_now,0.0,40,50,33,?,40,.,200$ now,200$ in 3650 days,-8.988656997680664,-1.7977313995361328,5,-19.741167068481445,-1.7946516275405884,11,-10.752510070800781,0.0030797719955444336,0.0,1.0,2.139118873204902e-05,False
